编码1,编码2,相似度
高自我要求与完美主义倾向,自我提升的迫切需求,0.7408
高自我要求与完美主义倾向,同伴行为带来的隐性压力,0.6193
高自我要求与完美主义倾向,家庭成就期待压力,0.6445
高自我要求与完美主义倾向,成就导向驱动的自我要求,0.8009
高自我要求与完美主义倾向,内卷环境下的行为惯性,0.6654
高自我要求与完美主义倾向,工作压力引发的休息冲突,0.6968
高自我要求与完美主义倾向,学业成绩导向的教育氛围,0.7457
高自我要求与完美主义倾向,内卷环境与休息渴望的冲突,0.6895
高自我要求与完美主义倾向,群体性内卷压力,0.6173
高自我要求与完美主义倾向,担忧被他人超越,0.7592
高自我要求与完美主义倾向,卷躺两难困境,0.5256
高自我要求与完美主义倾向,能力与期望不匹配,0.7817
高自我要求与完美主义倾向,自我行为不一致引发的内疚,0.8400
高自我要求与完美主义倾向,未完成应尽责任引发的自我谴责,0.8137
高自我要求与完美主义倾向,他人成就引发的不利自我对照,0.7052
高自我要求与完美主义倾向,学业压力驱动的休息否定,0.7253
高自我要求与完美主义倾向,竞争环境下的休息污名化,0.6602
高自我要求与完美主义倾向,功利主义价值观对休息的贬低,0.6005
高自我要求与完美主义倾向,同辈行为参照引发的自我审视,0.7133
高自我要求与完美主义倾向,休息价值感缺失,0.7888
高自我要求与完美主义倾向,成绩导向的社会评价,0.6574
高自我要求与完美主义倾向,内外压力叠加,0.8198
高自我要求与完美主义倾向,早期高压教育灌输,0.6448
高自我要求与完美主义倾向,同辈竞争驱动的自我压榨,0.6078
高自我要求与完美主义倾向,对成绩与生活的焦虑,0.6644
高自我要求与完美主义倾向,社会竞争压力内化,0.7539
高自我要求与完美主义倾向,应试教育惯性,0.5218
高自我要求与完美主义倾向,恐惧被他人超越,0.6718
高自我要求与完美主义倾向,遵从努力型社会规范的压力,0.6843
高自我要求与完美主义倾向,目标模糊引发的自我苛责,0.7289
高自我要求与完美主义倾向,功利主义价值观影响,0.6007
高自我要求与完美主义倾向,优绩主义文化压力,0.6843
高自我要求与完美主义倾向,传统家庭教育规训,0.6232
高自我要求与完美主义倾向,社会大众心理氛围,0.6296
高自我要求与完美主义倾向,同辈竞争焦虑,0.6819
高自我要求与完美主义倾向,社会功利文化压力,0.6399
高自我要求与完美主义倾向,自我价值绑定于生产力,0.6782
高自我要求与完美主义倾向,错失恐惧驱动,0.6816
高自我要求与完美主义倾向,学习效率低下引发的自我责备,0.7484
高自我要求与完美主义倾向,重要他人高期待压力,0.6793
高自我要求与完美主义倾向,亲密关系中的能力落差感,0.7207
高自我要求与完美主义倾向,教育环境内卷氛围,0.7077
高自我要求与完美主义倾向,未来方向不确定性,0.6607
高自我要求与完美主义倾向,环境竞争压力,0.6507
高自我要求与完美主义倾向,情绪调节困难,0.6250
高自我要求与完美主义倾向,社会对高效产出的推崇,0.6436
高自我要求与完美主义倾向,忙碌脱离不适感,0.7679
高自我要求与完美主义倾向,未来方向不明引发的休息焦虑,0.6870
高自我要求与完美主义倾向,自我努力不足感,0.7331
高自我要求与完美主义倾向,过度焦虑倾向,0.7359
高自我要求与完美主义倾向,他人比较引发的心理失衡,0.7611
高自我要求与完美主义倾向,忙碌即价值的社会观念,0.6077
高自我要求与完美主义倾向,害怕落后的焦虑,0.7078
高自我要求与完美主义倾向,对休息即浪费时间的自我苛责,0.8307
高自我要求与完美主义倾向,教育环境传递的功利价值观,0.5629
高自我要求与完美主义倾向,勤奋崇拜文化,0.6323
高自我要求与完美主义倾向,同辈努力感知压力,0.6998
高自我要求与完美主义倾向,竞争性社会氛围感知,0.6528
高自我要求与完美主义倾向,多重结构性压力叠加,0.7778
高自我要求与完美主义倾向,就业竞争压力,0.7239
高自我要求与完美主义倾向,应试教育导向下的时间紧迫感,0.4282
高自我要求与完美主义倾向,高竞争环境下的不敢松懈心理,0.6317
高自我要求与完美主义倾向,表面努力的压力,0.6830
时间经济化观念,勤劳美德内化,0.7037
时间经济化观念,制度性过劳常态化,0.6145
时间经济化观念,社会成功话语对休息的污名化,0.6930
时间经济化观念,教育环境强调持续学习,0.5958
时间经济化观念,社会内卷氛围压力,0.6416
时间经济化观念,高压环境下的休息无效感,0.5538
时间经济化观念,同辈竞争引发的休息愧疚,0.5958
时间经济化观念,就业压力,0.6621
时间经济化观念,时间管理失当,0.6614
时间经济化观念,广泛性焦虑倾向,0.4204
时间经济化观念,内卷环境引发的竞争压力,0.5350
时间经济化观念,就业市场焦虑,0.6256
时间经济化观念,休息等同于生命浪费,0.7980
时间经济化观念,对未完成任务的恐惧,0.4901
时间经济化观念,对目标的矛盾心理,0.5981
时间经济化观念,未完成任务的压力,0.5719
时间经济化观念,群体学习氛围的压迫感,0.5602
时间经济化观念,就业前景焦虑,0.7324
时间经济化观念,前途不确定性忧虑,0.6445
时间经济化观念,家长期望负担,0.5439
时间经济化观念,他人审视恐惧,0.5954
时间经济化观念,内在成就驱力,0.5966
时间经济化观念,未遵循个人休息计划,0.6556
时间经济化观念,资源稀缺引发的生存焦虑,0.7178
时间经济化观念,感知他人努力压力,0.5781
时间经济化观念,未完成任务焦虑,0.5278
时间经济化观念,自我高标准要求,0.5342
时间经济化观念,不切实际的任务目标,0.6384
时间经济化观念,高强度学业竞争感知,0.5761
时间经济化观念,自我设定的高成就标准,0.6608
时间经济化观念,对未来后果的灾难化预期,0.5323
时间经济化观念,时间紧迫感,0.6860
时间经济化观念,内在自我驱策,0.5945
时间经济化观念,任务完成不确定性,0.6627
时间经济化观念,竞争性社会环境压力,0.6490
时间经济化观念,权威人物的价值观内化,0.6453
时间经济化观念,努力与疲惫的内在冲突,0.5769
时间经济化观念,社会整体奋进氛围的压力,0.6925
时间经济化观念,外部高期望的内化,0.6321
时间经济化观念,未来不确定性驱动的过度准备,0.5780
时间经济化观念,多重压力叠加,0.5298
时间经济化观念,竞争压力感知,0.6523
时间经济化观念,应试教育内化的竞争焦虑,0.5257
时间经济化观念,就业压力驱动的群体比较,0.6380
时间经济化观念,经济独立紧迫感,0.7195
时间经济化观念,同辈学业成就压力,0.5491
时间经济化观念,教育灌输的效率至上观念,0.7331
时间经济化观念,现实压力驱动的自我规训,0.5933
时间经济化观念,自我定位模糊,0.5302
时间经济化观念,就业导向的教育压力,0.6236
时间经济化观念,被动卷入竞争环境,0.5810
时间经济化观念,同伴成就引发的自我贬抑,0.6120
时间经济化观念,高学业成就期待,0.6660
时间经济化观念,未完成重要事务的自我责备,0.6144
时间经济化观念,观察他人努力引发的相对懈怠感,0.6238
时间经济化观念,竞争性评价体系压力,0.5303
时间经济化观念,争强好胜的个性倾向,0.6318
时间经济化观念,竞争劣势引发的焦虑投射,0.5568
时间经济化观念,自我价值感不足,0.6218
时间经济化观念,过度关注外部评价,0.6154
时间经济化观念,学业进度压力,0.5919
时间经济化观念,同伴内卷氛围引发的归因偏差,0.5560
时间经济化观念,自我效能感低下,0.5764
时间经济化观念,他人成就压力,0.5623
时间经济化观念,思维反刍倾向,0.5546
时间经济化观念,社会竞争环境强化,0.6521
时间经济化观念,内在价值冲突,0.6375
时间经济化观念,同辈竞争压力加剧,0.5896
时间经济化观念,同伴学习行为引发的焦虑,0.4709
时间经济化观念,成功焦虑驱动的自我监控,0.5996
时间经济化观念,生存压力加剧,0.6582
时间经济化观念,休闲活动的时间消耗感,0.7867
时间经济化观念,社会竞争氛围内化,0.5658
时间经济化观念,填鸭式教育经历,0.5272
时间经济化观念,社会比较压力,0.6059
时间经济化观念,效率至上价值观,0.7076
时间经济化观念,对落后于他人的担忧,0.5842
时间经济化观念,自我价值绑定于持续产出,0.5801
时间经济化观念,自我施加的完美主义倾向,0.6214
时间经济化观念,同辈竞争性参照,0.5837
时间经济化观念,自我提升的迫切需求,0.5309
时间经济化观念,同伴行为带来的隐性压力,0.5931
时间经济化观念,家庭成就期待压力,0.4844
时间经济化观念,成就导向驱动的自我要求,0.5929
时间经济化观念,内卷环境下的行为惯性,0.6311
时间经济化观念,工作压力引发的休息冲突,0.6480
时间经济化观念,学业成绩导向的教育氛围,0.6526
时间经济化观念,内卷环境与休息渴望的冲突,0.6035
时间经济化观念,群体性内卷压力,0.5669
时间经济化观念,担忧被他人超越,0.6677
时间经济化观念,卷躺两难困境,0.5063
时间经济化观念,能力与期望不匹配,0.5601
时间经济化观念,自我行为不一致引发的内疚,0.5843
时间经济化观念,未完成应尽责任引发的自我谴责,0.5791
时间经济化观念,他人成就引发的不利自我对照,0.5539
时间经济化观念,学业压力驱动的休息否定,0.6748
时间经济化观念,竞争环境下的休息污名化,0.7146
时间经济化观念,功利主义价值观对休息的贬低,0.7698
时间经济化观念,同辈行为参照引发的自我审视,0.6092
时间经济化观念,休息价值感缺失,0.6984
时间经济化观念,成绩导向的社会评价,0.6771
时间经济化观念,内外压力叠加,0.6151
时间经济化观念,早期高压教育灌输,0.6385
时间经济化观念,同辈竞争驱动的自我压榨,0.5317
时间经济化观念,对成绩与生活的焦虑,0.5648
时间经济化观念,社会竞争压力内化,0.6083
时间经济化观念,应试教育惯性,0.5571
时间经济化观念,恐惧被他人超越,0.5450
时间经济化观念,遵从努力型社会规范的压力,0.6475
时间经济化观念,目标模糊引发的自我苛责,0.5338
时间经济化观念,功利主义价值观影响,0.7439
时间经济化观念,优绩主义文化压力,0.7046
时间经济化观念,传统家庭教育规训,0.6304
时间经济化观念,社会大众心理氛围,0.7315
时间经济化观念,同辈竞争焦虑,0.5442
时间经济化观念,社会功利文化压力,0.7750
时间经济化观念,自我价值绑定于生产力,0.6570
时间经济化观念,错失恐惧驱动,0.5979
时间经济化观念,学习效率低下引发的自我责备,0.5570
时间经济化观念,重要他人高期待压力,0.4861
时间经济化观念,亲密关系中的能力落差感,0.5319
时间经济化观念,教育环境内卷氛围,0.6592
时间经济化观念,未来方向不确定性,0.6599
时间经济化观念,环境竞争压力,0.6421
时间经济化观念,情绪调节困难,0.4573
时间经济化观念,社会对高效产出的推崇,0.6812
时间经济化观念,忙碌脱离不适感,0.6728
时间经济化观念,未来方向不明引发的休息焦虑,0.5720
时间经济化观念,自我努力不足感,0.6007
时间经济化观念,过度焦虑倾向,0.5556
时间经济化观念,他人比较引发的心理失衡,0.6101
时间经济化观念,忙碌即价值的社会观念,0.7515
时间经济化观念,害怕落后的焦虑,0.5462
时间经济化观念,对休息即浪费时间的自我苛责,0.7179
时间经济化观念,教育环境传递的功利价值观,0.5923
时间经济化观念,勤奋崇拜文化,0.7459
时间经济化观念,同辈努力感知压力,0.5437
时间经济化观念,竞争性社会氛围感知,0.6209
时间经济化观念,多重结构性压力叠加,0.6210
时间经济化观念,就业竞争压力,0.6487
时间经济化观念,应试教育导向下的时间紧迫感,0.5885
时间经济化观念,高竞争环境下的不敢松懈心理,0.6201
时间经济化观念,表面努力的压力,0.5736
勤劳美德内化,制度性过劳常态化,0.6194
勤劳美德内化,社会成功话语对休息的污名化,0.7575
勤劳美德内化,教育环境强调持续学习,0.6184
勤劳美德内化,社会内卷氛围压力,0.7106
勤劳美德内化,高压环境下的休息无效感,0.5408
勤劳美德内化,同辈竞争引发的休息愧疚,0.6482
勤劳美德内化,就业压力,0.6653
勤劳美德内化,时间管理失当,0.5584
勤劳美德内化,广泛性焦虑倾向,0.4086
勤劳美德内化,内卷环境引发的竞争压力,0.5880
勤劳美德内化,就业市场焦虑,0.6062
勤劳美德内化,休息等同于生命浪费,0.7026
勤劳美德内化,对未完成任务的恐惧,0.4817
勤劳美德内化,对目标的矛盾心理,0.6448
勤劳美德内化,未完成任务的压力,0.5727
勤劳美德内化,群体学习氛围的压迫感,0.6145
勤劳美德内化,就业前景焦虑,0.6976
勤劳美德内化,前途不确定性忧虑,0.6470
勤劳美德内化,家长期望负担,0.6342
勤劳美德内化,他人审视恐惧,0.5724
勤劳美德内化,内在成就驱力,0.6812
勤劳美德内化,未遵循个人休息计划,0.6502
勤劳美德内化,资源稀缺引发的生存焦虑,0.7028
勤劳美德内化,感知他人努力压力,0.6196
勤劳美德内化,未完成任务焦虑,0.4795
勤劳美德内化,自我高标准要求,0.6179
勤劳美德内化,不切实际的任务目标,0.5778
勤劳美德内化,高强度学业竞争感知,0.6071
勤劳美德内化,自我设定的高成就标准,0.6934
勤劳美德内化,对未来后果的灾难化预期,0.4471
勤劳美德内化,时间紧迫感,0.5527
勤劳美德内化,内在自我驱策,0.6802
勤劳美德内化,任务完成不确定性,0.6348
勤劳美德内化,竞争性社会环境压力,0.7141
勤劳美德内化,权威人物的价值观内化,0.7380
勤劳美德内化,努力与疲惫的内在冲突,0.6554
勤劳美德内化,社会整体奋进氛围的压力,0.7637
勤劳美德内化,外部高期望的内化,0.6992
勤劳美德内化,未来不确定性驱动的过度准备,0.5112
勤劳美德内化,多重压力叠加,0.5685
勤劳美德内化,竞争压力感知,0.6088
勤劳美德内化,应试教育内化的竞争焦虑,0.5736
勤劳美德内化,就业压力驱动的群体比较,0.6343
勤劳美德内化,经济独立紧迫感,0.6707
勤劳美德内化,同辈学业成就压力,0.5869
勤劳美德内化,教育灌输的效率至上观念,0.6776
勤劳美德内化,现实压力驱动的自我规训,0.6085
勤劳美德内化,自我定位模糊,0.5803
勤劳美德内化,就业导向的教育压力,0.6162
勤劳美德内化,被动卷入竞争环境,0.6288
勤劳美德内化,同伴成就引发的自我贬抑,0.6677
勤劳美德内化,高学业成就期待,0.6930
勤劳美德内化,未完成重要事务的自我责备,0.6277
勤劳美德内化,观察他人努力引发的相对懈怠感,0.7202
勤劳美德内化,竞争性评价体系压力,0.5821
勤劳美德内化,争强好胜的个性倾向,0.6461
勤劳美德内化,竞争劣势引发的焦虑投射,0.5523
勤劳美德内化,自我价值感不足,0.6728
勤劳美德内化,过度关注外部评价,0.6849
勤劳美德内化,学业进度压力,0.5868
勤劳美德内化,同伴内卷氛围引发的归因偏差,0.5938
勤劳美德内化,自我效能感低下,0.6521
勤劳美德内化,他人成就压力,0.6536
勤劳美德内化,思维反刍倾向,0.5649
勤劳美德内化,社会竞争环境强化,0.7233
勤劳美德内化,内在价值冲突,0.6708
勤劳美德内化,同辈竞争压力加剧,0.6123
勤劳美德内化,同伴学习行为引发的焦虑,0.4990
勤劳美德内化,成功焦虑驱动的自我监控,0.5851
勤劳美德内化,生存压力加剧,0.6128
勤劳美德内化,休闲活动的时间消耗感,0.6356
勤劳美德内化,社会竞争氛围内化,0.6996
勤劳美德内化,填鸭式教育经历,0.5596
勤劳美德内化,社会比较压力,0.6151
勤劳美德内化,效率至上价值观,0.6017
勤劳美德内化,对落后于他人的担忧,0.5712
勤劳美德内化,自我价值绑定于持续产出,0.6179
勤劳美德内化,自我施加的完美主义倾向,0.6649
勤劳美德内化,同辈竞争性参照,0.6494
勤劳美德内化,自我提升的迫切需求,0.6122
勤劳美德内化,同伴行为带来的隐性压力,0.6130
勤劳美德内化,家庭成就期待压力,0.5709
勤劳美德内化,成就导向驱动的自我要求,0.6651
勤劳美德内化,内卷环境下的行为惯性,0.6601
勤劳美德内化,工作压力引发的休息冲突,0.5993
勤劳美德内化,学业成绩导向的教育氛围,0.7083
勤劳美德内化,内卷环境与休息渴望的冲突,0.6330
勤劳美德内化,群体性内卷压力,0.6433
勤劳美德内化,担忧被他人超越,0.6758
勤劳美德内化,卷躺两难困境,0.5451
勤劳美德内化,能力与期望不匹配,0.6384
勤劳美德内化,自我行为不一致引发的内疚,0.6857
勤劳美德内化,未完成应尽责任引发的自我谴责,0.6352
勤劳美德内化,他人成就引发的不利自我对照,0.6242
勤劳美德内化,学业压力驱动的休息否定,0.6686
勤劳美德内化,竞争环境下的休息污名化,0.6798
勤劳美德内化,功利主义价值观对休息的贬低,0.7113
勤劳美德内化,同辈行为参照引发的自我审视,0.6553
勤劳美德内化,休息价值感缺失,0.6912
勤劳美德内化,成绩导向的社会评价,0.7181
勤劳美德内化,内外压力叠加,0.6833
勤劳美德内化,早期高压教育灌输,0.6317
勤劳美德内化,同辈竞争驱动的自我压榨,0.5630
勤劳美德内化,对成绩与生活的焦虑,0.5548
勤劳美德内化,社会竞争压力内化,0.6960
勤劳美德内化,应试教育惯性,0.6065
勤劳美德内化,恐惧被他人超越,0.5444
勤劳美德内化,遵从努力型社会规范的压力,0.7028
勤劳美德内化,目标模糊引发的自我苛责,0.5948
勤劳美德内化,功利主义价值观影响,0.7130
勤劳美德内化,优绩主义文化压力,0.7333
勤劳美德内化,传统家庭教育规训,0.7351
勤劳美德内化,社会大众心理氛围,0.7346
勤劳美德内化,同辈竞争焦虑,0.5323
勤劳美德内化,社会功利文化压力,0.7747
勤劳美德内化,自我价值绑定于生产力,0.6609
勤劳美德内化,错失恐惧驱动,0.5546
勤劳美德内化,学习效率低下引发的自我责备,0.6665
勤劳美德内化,重要他人高期待压力,0.5250
勤劳美德内化,亲密关系中的能力落差感,0.5849
勤劳美德内化,教育环境内卷氛围,0.6892
勤劳美德内化,未来方向不确定性,0.6077
勤劳美德内化,环境竞争压力,0.6529
勤劳美德内化,情绪调节困难,0.4779
勤劳美德内化,社会对高效产出的推崇,0.7443
勤劳美德内化,忙碌脱离不适感,0.6676
勤劳美德内化,未来方向不明引发的休息焦虑,0.5414
勤劳美德内化,自我努力不足感,0.6754
勤劳美德内化,过度焦虑倾向,0.5336
勤劳美德内化,他人比较引发的心理失衡,0.6347
勤劳美德内化,忙碌即价值的社会观念,0.7346
勤劳美德内化,害怕落后的焦虑,0.5579
勤劳美德内化,对休息即浪费时间的自我苛责,0.6631
勤劳美德内化,教育环境传递的功利价值观,0.6271
勤劳美德内化,勤奋崇拜文化,0.8218
勤劳美德内化,同辈努力感知压力,0.5931
勤劳美德内化,竞争性社会氛围感知,0.6836
勤劳美德内化,多重结构性压力叠加,0.6468
勤劳美德内化,就业竞争压力,0.6339
勤劳美德内化,应试教育导向下的时间紧迫感,0.5437
勤劳美德内化,高竞争环境下的不敢松懈心理,0.6533
勤劳美德内化,表面努力的压力,0.6521
制度性过劳常态化,社会成功话语对休息的污名化,0.6423
制度性过劳常态化,教育环境强调持续学习,0.6603
制度性过劳常态化,社会内卷氛围压力,0.7304
制度性过劳常态化,高压环境下的休息无效感,0.6415
制度性过劳常态化,同辈竞争引发的休息愧疚,0.6301
制度性过劳常态化,就业压力,0.6995
制度性过劳常态化,时间管理失当,0.6001
制度性过劳常态化,广泛性焦虑倾向,0.4787
制度性过劳常态化,内卷环境引发的竞争压力,0.5961
制度性过劳常态化,就业市场焦虑,0.6692
制度性过劳常态化,休息等同于生命浪费,0.6990
制度性过劳常态化,对未完成任务的恐惧,0.4957
制度性过劳常态化,对目标的矛盾心理,0.5673
制度性过劳常态化,未完成任务的压力,0.6366
制度性过劳常态化,群体学习氛围的压迫感,0.6385
制度性过劳常态化,就业前景焦虑,0.6828
制度性过劳常态化,前途不确定性忧虑,0.6552
制度性过劳常态化,家长期望负担,0.5804
制度性过劳常态化,他人审视恐惧,0.5601
制度性过劳常态化,内在成就驱力,0.6242
制度性过劳常态化,未遵循个人休息计划,0.6504
制度性过劳常态化,资源稀缺引发的生存焦虑,0.6786
制度性过劳常态化,感知他人努力压力,0.6620
制度性过劳常态化,未完成任务焦虑,0.5781
制度性过劳常态化,自我高标准要求,0.5903
制度性过劳常态化,不切实际的任务目标,0.6553
制度性过劳常态化,高强度学业竞争感知,0.6637
制度性过劳常态化,自我设定的高成就标准,0.6687
制度性过劳常态化,对未来后果的灾难化预期,0.5491
制度性过劳常态化,时间紧迫感,0.6011
制度性过劳常态化,内在自我驱策,0.6342
制度性过劳常态化,任务完成不确定性,0.6588
制度性过劳常态化,竞争性社会环境压力,0.6638
制度性过劳常态化,权威人物的价值观内化,0.6760
制度性过劳常态化,努力与疲惫的内在冲突,0.6624
制度性过劳常态化,社会整体奋进氛围的压力,0.7059
制度性过劳常态化,外部高期望的内化,0.6852
制度性过劳常态化,未来不确定性驱动的过度准备,0.5582
制度性过劳常态化,多重压力叠加,0.7008
制度性过劳常态化,竞争压力感知,0.6561
制度性过劳常态化,应试教育内化的竞争焦虑,0.6180
制度性过劳常态化,就业压力驱动的群体比较,0.7228
制度性过劳常态化,经济独立紧迫感,0.5986
制度性过劳常态化,同辈学业成就压力,0.6657
制度性过劳常态化,教育灌输的效率至上观念,0.6751
制度性过劳常态化,现实压力驱动的自我规训,0.6598
制度性过劳常态化,自我定位模糊,0.5275
制度性过劳常态化,就业导向的教育压力,0.7520
制度性过劳常态化,被动卷入竞争环境,0.6437
制度性过劳常态化,同伴成就引发的自我贬抑,0.5688
制度性过劳常态化,高学业成就期待,0.6970
制度性过劳常态化,未完成重要事务的自我责备,0.5953
制度性过劳常态化,观察他人努力引发的相对懈怠感,0.6005
制度性过劳常态化,竞争性评价体系压力,0.6176
制度性过劳常态化,争强好胜的个性倾向,0.6937
制度性过劳常态化,竞争劣势引发的焦虑投射,0.5866
制度性过劳常态化,自我价值感不足,0.6171
制度性过劳常态化,过度关注外部评价,0.6067
制度性过劳常态化,学业进度压力,0.6693
制度性过劳常态化,同伴内卷氛围引发的归因偏差,0.5714
制度性过劳常态化,自我效能感低下,0.5833
制度性过劳常态化,他人成就压力,0.5981
制度性过劳常态化,思维反刍倾向,0.5690
制度性过劳常态化,社会竞争环境强化,0.6758
制度性过劳常态化,内在价值冲突,0.6170
制度性过劳常态化,同辈竞争压力加剧,0.6293
制度性过劳常态化,同伴学习行为引发的焦虑,0.5478
制度性过劳常态化,成功焦虑驱动的自我监控,0.6127
制度性过劳常态化,生存压力加剧,0.6703
制度性过劳常态化,休闲活动的时间消耗感,0.6304
制度性过劳常态化,社会竞争氛围内化,0.5728
制度性过劳常态化,填鸭式教育经历,0.6643
制度性过劳常态化,社会比较压力,0.6874
制度性过劳常态化,效率至上价值观,0.6290
制度性过劳常态化,对落后于他人的担忧,0.5550
制度性过劳常态化,自我价值绑定于持续产出,0.5885
制度性过劳常态化,自我施加的完美主义倾向,0.6335
制度性过劳常态化,同辈竞争性参照,0.5688
制度性过劳常态化,自我提升的迫切需求,0.5402
制度性过劳常态化,同伴行为带来的隐性压力,0.6699
制度性过劳常态化,家庭成就期待压力,0.5676
制度性过劳常态化,成就导向驱动的自我要求,0.5865
制度性过劳常态化,内卷环境下的行为惯性,0.7050
制度性过劳常态化,工作压力引发的休息冲突,0.7306
制度性过劳常态化,学业成绩导向的教育氛围,0.6757
制度性过劳常态化,内卷环境与休息渴望的冲突,0.6833
制度性过劳常态化,群体性内卷压力,0.6947
制度性过劳常态化,担忧被他人超越,0.6285
制度性过劳常态化,卷躺两难困境,0.6120
制度性过劳常态化,能力与期望不匹配,0.6114
制度性过劳常态化,自我行为不一致引发的内疚,0.5397
制度性过劳常态化,未完成应尽责任引发的自我谴责,0.6185
制度性过劳常态化,他人成就引发的不利自我对照,0.5393
制度性过劳常态化,学业压力驱动的休息否定,0.7133
制度性过劳常态化,竞争环境下的休息污名化,0.6279
制度性过劳常态化,功利主义价值观对休息的贬低,0.6322
制度性过劳常态化,同辈行为参照引发的自我审视,0.5655
制度性过劳常态化,休息价值感缺失,0.6616
制度性过劳常态化,成绩导向的社会评价,0.6542
制度性过劳常态化,内外压力叠加,0.6801
制度性过劳常态化,早期高压教育灌输,0.6816
制度性过劳常态化,同辈竞争驱动的自我压榨,0.6140
制度性过劳常态化,对成绩与生活的焦虑,0.6584
制度性过劳常态化,社会竞争压力内化,0.6471
制度性过劳常态化,应试教育惯性,0.7160
制度性过劳常态化,恐惧被他人超越,0.5585
制度性过劳常态化,遵从努力型社会规范的压力,0.6778
制度性过劳常态化,目标模糊引发的自我苛责,0.5512
制度性过劳常态化,功利主义价值观影响,0.6416
制度性过劳常态化,优绩主义文化压力,0.7182
制度性过劳常态化,传统家庭教育规训,0.6971
制度性过劳常态化,社会大众心理氛围,0.7083
制度性过劳常态化,同辈竞争焦虑,0.5561
制度性过劳常态化,社会功利文化压力,0.6928
制度性过劳常态化,自我价值绑定于生产力,0.6115
制度性过劳常态化,错失恐惧驱动,0.5567
制度性过劳常态化,学习效率低下引发的自我责备,0.5983
制度性过劳常态化,重要他人高期待压力,0.6272
制度性过劳常态化,亲密关系中的能力落差感,0.5158
制度性过劳常态化,教育环境内卷氛围,0.6653
制度性过劳常态化,未来方向不确定性,0.6640
制度性过劳常态化,环境竞争压力,0.6962
制度性过劳常态化,情绪调节困难,0.5336
制度性过劳常态化,社会对高效产出的推崇,0.6450
制度性过劳常态化,忙碌脱离不适感,0.6658
制度性过劳常态化,未来方向不明引发的休息焦虑,0.6034
制度性过劳常态化,自我努力不足感,0.6596
制度性过劳常态化,过度焦虑倾向,0.6152
制度性过劳常态化,他人比较引发的心理失衡,0.6115
制度性过劳常态化,忙碌即价值的社会观念,0.6103
制度性过劳常态化,害怕落后的焦虑,0.5393
制度性过劳常态化,对休息即浪费时间的自我苛责,0.6048
制度性过劳常态化,教育环境传递的功利价值观,0.5925
制度性过劳常态化,勤奋崇拜文化,0.6286
制度性过劳常态化,同辈努力感知压力,0.6247
制度性过劳常态化,竞争性社会氛围感知,0.6416
制度性过劳常态化,多重结构性压力叠加,0.7046
制度性过劳常态化,就业竞争压力,0.6462
制度性过劳常态化,应试教育导向下的时间紧迫感,0.6290
制度性过劳常态化,高竞争环境下的不敢松懈心理,0.7113
制度性过劳常态化,表面努力的压力,0.6217
社会成功话语对休息的污名化,教育环境强调持续学习,0.5788
社会成功话语对休息的污名化,社会内卷氛围压力,0.7227
社会成功话语对休息的污名化,高压环境下的休息无效感,0.6095
社会成功话语对休息的污名化,同辈竞争引发的休息愧疚,0.6407
社会成功话语对休息的污名化,就业压力,0.6833
社会成功话语对休息的污名化,时间管理失当,0.5697
社会成功话语对休息的污名化,广泛性焦虑倾向,0.4296
社会成功话语对休息的污名化,内卷环境引发的竞争压力,0.5367
社会成功话语对休息的污名化,就业市场焦虑,0.6664
社会成功话语对休息的污名化,休息等同于生命浪费,0.7787
社会成功话语对休息的污名化,对未完成任务的恐惧,0.5130
社会成功话语对休息的污名化,对目标的矛盾心理,0.6386
社会成功话语对休息的污名化,未完成任务的压力,0.5590
社会成功话语对休息的污名化,群体学习氛围的压迫感,0.5860
社会成功话语对休息的污名化,就业前景焦虑,0.7198
社会成功话语对休息的污名化,前途不确定性忧虑,0.7060
社会成功话语对休息的污名化,家长期望负担,0.5503
社会成功话语对休息的污名化,他人审视恐惧,0.6226
社会成功话语对休息的污名化,内在成就驱力,0.6380
社会成功话语对休息的污名化,未遵循个人休息计划,0.6767
社会成功话语对休息的污名化,资源稀缺引发的生存焦虑,0.7064
社会成功话语对休息的污名化,感知他人努力压力,0.6238
社会成功话语对休息的污名化,未完成任务焦虑,0.4927
社会成功话语对休息的污名化,自我高标准要求,0.5796
社会成功话语对休息的污名化,不切实际的任务目标,0.6374
社会成功话语对休息的污名化,高强度学业竞争感知,0.6066
社会成功话语对休息的污名化,自我设定的高成就标准,0.7247
社会成功话语对休息的污名化,对未来后果的灾难化预期,0.5100
社会成功话语对休息的污名化,时间紧迫感,0.5374
社会成功话语对休息的污名化,内在自我驱策,0.6126
社会成功话语对休息的污名化,任务完成不确定性,0.6592
社会成功话语对休息的污名化,竞争性社会环境压力,0.6764
社会成功话语对休息的污名化,权威人物的价值观内化,0.7168
社会成功话语对休息的污名化,努力与疲惫的内在冲突,0.6351
社会成功话语对休息的污名化,社会整体奋进氛围的压力,0.7837
社会成功话语对休息的污名化,外部高期望的内化,0.6931
社会成功话语对休息的污名化,未来不确定性驱动的过度准备,0.5385
社会成功话语对休息的污名化,多重压力叠加,0.5963
社会成功话语对休息的污名化,竞争压力感知,0.6729
社会成功话语对休息的污名化,应试教育内化的竞争焦虑,0.5514
社会成功话语对休息的污名化,就业压力驱动的群体比较,0.6649
社会成功话语对休息的污名化,经济独立紧迫感,0.6650
社会成功话语对休息的污名化,同辈学业成就压力,0.5796
